name,categories,lat,lng,neighborhood,nbhd_lat,nbhd_lng
Sharks Fish/Gyros/Italian Beef,Fried Chicken Joint,41.750913370117445,-87.60119045453132,East Chatham,41.7481345,-87.60135679999999
Steak Hoagy Sweet and More,Sandwich Place,41.74597930908203,-87.6053695678711,East Chatham,41.7481345,-87.60135679999999
United Schools Of Survival,Martial Arts School,41.74565124511719,-87.60458374023438,East Chatham,41.7481345,-87.60135679999999
CN Fordham Yard,Light Rail Station,41.74414721099917,-87.5993915677517,East Chatham,41.7481345,-87.60135679999999
Martin Luther King Mural,Public Art,41.88265147145718,-87.70120946912755,East Garfield Park,41.8810352,-87.70118459999999
Five Stars - Food and Tobacco,Convenience Store,41.881425,-87.695826,East Garfield Park,41.8810352,-87.70118459999999
K9 University Chicago,Pet Service,41.88407926920416,-87.70053176270285,East Garfield Park,41.8810352,-87.70118459999999
Al's Under the L,Burger Joint,41.884283601356714,-87.69925057584706,East Garfield Park,41.8810352,-87.70118459999999
City Escape Garden Center and Design Studio,Garden Center,41.88443752774924,-87.7031039210828,East Garfield Park,41.8810352,-87.70118459999999
Edna's Restaurant,Diner,41.88058853149414,-87.70562744140625,East Garfield Park,41.8810352,-87.70118459999999
CVS pharmacy,Pharmacy,41.881082405901836,-87.70550270771322,East Garfield Park,41.8810352,-87.70118459999999
Trader Joe's,Grocery Store,41.7961891,-87.5885367,East Hyde Park,41.79627809999999,-87.58530429999999
LA Fitness (Signature Club),Gym / Fitness Center,41.80003454856153,-87.58777821089977,East Hyde Park,41.79627809999999,-87.58530429999999
Harper Court,Building,41.79977188973471,-87.58800703948589,East Hyde Park,41.79627809999999,-87.58530429999999
Potbelly Sandwich Shop,Sandwich Place,41.7971424,-87.5881796,East Hyde Park,41.79627809999999,-87.58530429999999
Valois,Breakfast Spot,41.79964262533362,-87.58826636793351,East Hyde Park,41.79627809999999,-87.58530429999999
Starbucks,Coffee Shop,41.79973273,-87.58760437,East Hyde Park,41.79627809999999,-87.58530429999999
Open Produce,Gourmet Shop,41.79524377759425,-87.58515035378191,East Hyde Park,41.79627809999999,-87.58530429999999
Metra - 55th / 56th / 57th St,Train Station,41.79243950148843,-87.58784157699648,East Hyde Park,41.79627809999999,-87.58530429999999
Litehouse Whole Food Grill,Restaurant,41.79526491863591,-87.58435042739491,East Hyde Park,41.79627809999999,-87.58530429999999
Cove Lounge,Dive Bar,41.79530339630786,-87.58198157771193,East Hyde Park,41.79627809999999,-87.58530429999999
The Promontory,Gastropub,41.799124541518346,-87.58757524173025,East Hyde Park,41.79627809999999,-87.58530429999999
Falcon Inn,Dive Bar,41.79957833976648,-87.5863325125241,East Hyde Park,41.79627809999999,-87.58530429999999
Morry's Deli,Deli / Bodega,41.79515539935031,-87.58540337486724,East Hyde Park,41.79627809999999,-87.58530429999999
Chant,Asian Restaurant,41.79956531919188,-87.58865056617512,East Hyde Park,41.79627809999999,-87.58530429999999
First Aid Comics,Bookstore,41.795215993772544,-87.58591538635766,East Hyde Park,41.79627809999999,-87.58530429999999
Piccolo Mondo,Italian Restaurant,41.79331282911942,-87.58480252102329,East Hyde Park,41.79627809999999,-87.58530429999999
Pizza Capri,Italian Restaurant,41.79947432228412,-87.58897505496228,East Hyde Park,41.79627809999999,-87.58530429999999
Capital One Café,Café,41.7994057,-87.5892372,East Hyde Park,41.79627809999999,-87.58530429999999
Jasmine Waxing & Spa,Spa,41.79508590698242,-87.5850601196289,East Hyde Park,41.79627809999999,-87.58530429999999
Maravilla's,Mexican Restaurant,41.79502586504105,-87.58769589607425,East Hyde Park,41.79627809999999,-87.58530429999999
CorePower Yoga,Yoga Studio,41.799189436538526,-87.58760511875153,East Hyde Park,41.79627809999999,-87.58530429999999
The Snail Thai Cuisine,Thai Restaurant,41.795237757920006,-87.58474023713082,East Hyde Park,41.79627809999999,-87.58530429999999
Cholie's Pizza,Pizza Place,41.79960457190272,-87.58624549337523,East Hyde Park,41.79627809999999,-87.58530429999999
Jimmy John's,Sandwich Place,41.79521414672582,-87.58834494052975,East Hyde Park,41.79627809999999,-87.58530429999999
The Silver Room,Jewelry Store,41.7996603,-87.5887855,East Hyde Park,41.79627809999999,-87.58530429999999
Bonjour Cafe,Café,41.79543498316739,-87.58843880015448,East Hyde Park,41.79627809999999,-87.58530429999999
Sip & Savor,Coffee Shop,41.79953828120017,-87.58396079562264,East Hyde Park,41.79627809999999,-87.58530429999999
Chaturanga Holistic Fitness,Yoga Studio,41.79494183459602,-87.5881714655431,East Hyde Park,41.79627809999999,-87.58530429999999
Roti Modern Mediterranean,Mediterranean Restaurant,41.79974588,-87.58784885,East Hyde Park,41.79627809999999,-87.58530429999999
Bonne Sante Health Foods,Health Food Store,41.79960903641556,-87.58863420855474,East Hyde Park,41.79627809999999,-87.58530429999999
Windermere House Apartments and Hotel,Residential Building (Apartment / Condo),41.79400895493239,-87.58395019585832,East Hyde Park,41.79627809999999,-87.58530429999999
Mikkey's Retro Grill,Burger Joint,41.79920631918204,-87.58400329264134,East Hyde Park,41.79627809999999,-87.58530429999999
Hyde Park Shopping Center,Shopping Mall,41.79570805221397,-87.58818672304884,East Hyde Park,41.79627809999999,-87.58530429999999
Rajun Cajun,Indian Restaurant,41.79950801556872,-87.58945199854033,East Hyde Park,41.79627809999999,-87.58530429999999
The UPS Store,Shipping Store,41.79937339466641,-87.58880272507668,East Hyde Park,41.79627809999999,-87.58530429999999
Kikuya Japanese Restaurant,Japanese Restaurant,41.795198250149674,-87.58653054864507,East Hyde Park,41.79627809999999,-87.58530429999999
Giordano's,Pizza Place,41.794307708740234,-87.58206176757812,East Hyde Park,41.79627809999999,-87.58530429999999
La Petite Folie,French Restaurant,41.79546300588936,-87.58869756924457,East Hyde Park,41.79627809999999,-87.58530429999999
GNC,Supplement Shop,41.799336,-87.588189,East Hyde Park,41.79627809999999,-87.58530429999999
Enterprise Rent-A-Car,Rental Car Location,41.79471291824301,-87.58786767724087,East Hyde Park,41.79627809999999,-87.58530429999999
Ancien Cycles,Bike Shop,41.79964710604801,-87.5873313882204,East Hyde Park,41.79627809999999,-87.58530429999999
Siam Thai Restaurant,Thai Restaurant,41.79522373510377,-87.58488223642804,East Hyde Park,41.79627809999999,-87.58530429999999
#55 Bus Stop,Bus Station,41.794773,-87.583568,East Hyde Park,41.79627809999999,-87.58530429999999
Redbox,Video Store,41.795528411865234,-87.58816528320312,East Hyde Park,41.79627809999999,-87.58530429999999
Hyde Park Farmers Market,Farmers Market,41.79969617804983,-87.5881412392099,East Hyde Park,41.79627809999999,-87.58530429999999
Red Mango,Frozen Yogurt Shop,41.800209112010016,-87.58782599150133,East Hyde Park,41.79627809999999,-87.58530429999999
Lawrence's Fish & Shrimp,Seafood Restaurant,41.85391281340934,-87.63881312080912,East Pilsen,41.8576838,-87.6418826
Fat Miilk,Coffee Shop,41.85412,-87.641795,East Pilsen,41.8576838,-87.6418826
Richwell Market,Grocery Store,41.856619130887964,-87.63880358854318,East Pilsen,41.8576838,-87.6418826
Shell,Gas Station,41.85782710518248,-87.64350047946957,East Pilsen,41.8576838,-87.6418826
Ken-Tone's Drive-In,Hot Dog Joint,41.85758127589945,-87.64069319622789,East Pilsen,41.8576838,-87.6418826
Magnanimous Media,Camera Store,41.85343223114387,-87.64191952923673,East Pilsen,41.8576838,-87.6418826
Tang's Garden Restaurant,Chinese Restaurant,41.85703265479514,-87.63910828759367,East Pilsen,41.8576838,-87.6418826
Chocolat Uzma Sharif,Dessert Shop,41.857171,-87.646365,East Pilsen,41.8576838,-87.6418826
Bodhi Thai Bistro,Thai Restaurant,41.85755176162319,-87.64177630145451,East Pilsen,41.8576838,-87.6418826
Kristoffer's Café & Bakery,Bakery,41.858123,-87.646558,East Pilsen,41.8576838,-87.6418826
Chocolate For Your Body,Cosmetics Shop,41.85789874832636,-87.64668165067236,East Pilsen,41.8576838,-87.6418826
Chicago Art Department (East),Art Gallery,41.85583024877117,-87.64657829136613,East Pilsen,41.8576838,-87.6418826
Yvolinas Tamales,Mexican Restaurant,41.85813671183281,-87.64718722839055,East Pilsen,41.8576838,-87.6418826
DeColores,Mexican Restaurant,41.859155499411266,-87.64675758095521,East Pilsen,41.8576838,-87.6418826
Mary's Taqueria & Grocery,Mexican Restaurant,41.85670655702107,-87.64198986561891,East Pilsen,41.8576838,-87.6418826
Studio This Is,Photography Studio,41.857579,-87.635882,East Pilsen,41.8576838,-87.6418826
Express Grill,Hot Dog Joint,41.85816995758884,-87.6465859132898,East Pilsen,41.8576838,-87.6418826
Pilsen Community Market,Market,41.85799810072585,-87.64742768259799,East Pilsen,41.8576838,-87.6418826
Pilsen Art Walk,Art Gallery,41.857298611037464,-87.64658725934382,East Pilsen,41.8576838,-87.6418826
Pure Tea,Bubble Tea Shop,41.854102,-87.642051,East Pilsen,41.8576838,-87.6418826
I-94 West,Moving Target,41.861390981062215,-87.64389926247927,East Pilsen,41.8576838,-87.6418826
NYCH Gallery,Art Gallery,41.857575578345724,-87.64379840217877,East Pilsen,41.8576838,-87.6418826
Maxwell's Express Grill,Burger Joint,41.85737510624719,-87.64666827305106,East Pilsen,41.8576838,-87.6418826
Halsted and Cullerton (CTA Bus Stop 5921),Bus Station,41.855405253501445,-87.64650291177173,East Pilsen,41.8576838,-87.6418826
Dream Theatre,Theater,41.85771665535063,-87.64110818027889,East Pilsen,41.8576838,-87.6418826
Elko Hardwoods,Furniture / Home Store,41.855102369446655,-87.64641523361206,East Pilsen,41.8576838,-87.6418826
ROOMS,Art Gallery,41.85712147273667,-87.64645099782975,East Pilsen,41.8576838,-87.6418826
Au Bon Pain,Sandwich Place,41.857558702042176,-87.63691722153374,East Pilsen,41.8576838,-87.6418826
CTA Bus Stop 5924,Bus Station,41.85978904164099,-87.64653325080872,East Pilsen,41.8576838,-87.6418826
The UPS Store,Shipping Store,41.709582796262296,-87.53256352278186,East Side,41.70799419999999,-87.535173
Pucci's Pizzeria,Italian Restaurant,41.712098,-87.534954,East Side,41.70799419999999,-87.535173
Gerrardo's Bakery,Bakery,41.71134466906004,-87.5352511090153,East Side,41.70799419999999,-87.535173
Route 66,Pizza Place,41.7102059056416,-87.53259958805688,East Side,41.70799419999999,-87.535173
Enterprise Rent-A-Car,Rental Car Location,41.707468,-87.530054,East Side,41.70799419999999,-87.535173
La Flor,Deli / Bodega,41.705455,-87.534966,East Side,41.70799419999999,-87.535173
G&M Auto #2,Automotive Shop,41.708382,-87.5397946,East Side,41.70799419999999,-87.535173
United States Postal Service,Post Office,41.70566243398205,-87.53558903932571,East Side,41.70799419999999,-87.535173
Target,Big Box Store,41.903424784235476,-87.66965335948241,East Village,41.8998114,-87.67229379999999
Parlor Pizza Bar,Pizza Place,41.90337441540329,-87.67348015468612,East Village,41.8998114,-87.67229379999999
Smoke Daddy,BBQ Joint,41.903306717124636,-87.67284189031578,East Village,41.8998114,-87.67229379999999
Koko's Mediterranean Grille,Greek Restaurant,41.89607819523113,-87.67207579341719,East Village,41.8998114,-87.67229379999999
Sushi Taku,Sushi Restaurant,41.90328961359724,-87.67509597958346,East Village,41.8998114,-87.67229379999999
Wicker Park Athletic Club,Gym,41.90305,-87.66894,East Village,41.8998114,-87.67229379999999
Forbidden Root Restaurant & Brewery,Brewery,41.89611233430696,-87.67160473541661,East Village,41.8998114,-87.67229379999999
Bangers & Lace,Bar,41.903454,-87.670302,East Village,41.8998114,-87.67229379999999
Mon Lung,Chinese Restaurant,41.89990999286853,-87.66737629325694,East Village,41.8998114,-87.67229379999999
El Barco Mariscos,Seafood Restaurant,41.900742660830225,-87.66712631306184,East Village,41.8998114,-87.67229379999999
Yuzu Sushi and Robata Grill,Japanese Restaurant,41.89601627515891,-87.6717525528659,East Village,41.8998114,-87.67229379999999
Alliance Bakery,Bakery,41.90331044145235,-87.67138724819019,East Village,41.8998114,-87.67229379999999
Via Carducci La Sorella,Italian Restaurant,41.90326567777872,-87.67607554546822,East Village,41.8998114,-87.67229379999999
Dollop Bakeshop,Café,41.89965,-87.677326,East Village,41.8998114,-87.67229379999999
Little Victories,Cocktail Bar,41.902983,-87.670958,East Village,41.8998114,-87.67229379999999
Innertown Pub,Bar,41.90134679541948,-87.6760474146466,East Village,41.8998114,-87.67229379999999
Milk & Honey Café,Café,41.90329078198325,-87.67575090331945,East Village,41.8998114,-87.67229379999999
Caffe Streets,Coffee Shop,41.90330959356743,-87.67203680661594,East Village,41.8998114,-87.67229379999999
Carbon Live Fire Mexican Grill,Mexican Restaurant,41.8964605094127,-87.66852805080997,East Village,41.8998114,-87.67229379999999
Black Bull,Tapas Restaurant,41.90326623747301,-87.67079849162383,East Village,41.8998114,-87.67229379999999
Happy Village,Bar,41.90131331513147,-87.67423905942125,East Village,41.8998114,-87.67229379999999
Super Submarine,Sandwich Place,41.9012012650464,-87.66747057424152,East Village,41.8998114,-87.67229379999999
Garden Gourmet Market,Grocery Store,41.902481926316156,-87.66763792713768,East Village,41.8998114,-87.67229379999999
Dusty Groove,Record Shop,41.902353486433746,-87.66765133750938,East Village,41.8998114,-87.67229379999999
West Town Bakery & Diner,Bakery,41.8960153791624,-87.67547719233515,East Village,41.8998114,-87.67229379999999
Tailor Men's Salon,Salon / Barbershop,41.90338371246953,-87.67056812729203,East Village,41.8998114,-87.67229379999999
Commercial Club Playground Of Chicago,Park,41.896637988908985,-87.67375779943458,East Village,41.8998114,-87.67229379999999
Dona Naty's Tacos,Mexican Restaurant,41.89600567607503,-87.6728676601555,East Village,41.8998114,-87.67229379999999
Funkenhausen,German Restaurant,41.895962415228134,-87.6702262407605,East Village,41.8998114,-87.67229379999999
Alegrias Seafood Chicago,Mexican Restaurant,41.900537759168344,-87.66747786713042,East Village,41.8998114,-87.67229379999999
Phyllis' Musical Inn,Jazz Club,41.903358937365546,-87.6726080298397,East Village,41.8998114,-87.67229379999999
Black Dog Gelato,Ice Cream Shop,41.8977377297036,-87.67703642634378,East Village,41.8998114,-87.67229379999999
Alcala's Western Wear,Clothing Store,41.896046548417594,-87.67088479006729,East Village,41.8998114,-87.67229379999999
Arami,Sushi Restaurant,41.89598690063141,-87.67336150539116,East Village,41.8998114,-87.67229379999999
Tortello,Italian Restaurant,41.903436,-87.671859,East Village,41.8998114,-87.67229379999999
Bonchon (Bonchon Chicago - Division St),Korean Restaurant,41.903339470699606,-87.67123106425198,East Village,41.8998114,-87.67229379999999
Kimchi Pop!,Korean Restaurant,41.899109,-87.667026,East Village,41.8998114,-87.67229379999999
La Condesa,Mexican Restaurant,41.89971558937334,-87.66731357875051,East Village,41.8998114,-87.67229379999999
Red Square Bathhouse,Spa,41.90330369079648,-87.67541247525944,East Village,41.8998114,-87.67229379999999
Temporis,Restaurant,41.898905,-87.667027,East Village,41.8998114,-87.67229379999999
CTA Bus #66 (Chicago and Wood),Bus Station,41.895976572790126,-87.67182835925892,East Village,41.8998114,-87.67229379999999
Bordel,Speakeasy,41.90326764472593,-87.67070748572175,East Village,41.8998114,-87.67229379999999
Epic Spices,Food & Drink Shop,41.895792,-87.670614,East Village,41.8998114,-87.67229379999999
Penelope's,Boutique,41.90323420684755,-87.67548517689924,East Village,41.8998114,-87.67229379999999
5411 Empanadas,Argentinian Restaurant,41.90322528711511,-87.66985362834383,East Village,41.8998114,-87.67229379999999
Lab Rabbit Optics,Optical Shop,41.90175,-87.66754,East Village,41.8998114,-87.67229379999999
El Taco Veloz,Mexican Restaurant,41.89590410876387,-87.67149314423433,East Village,41.8998114,-87.67229379999999
Naty's Pizza,Pizza Place,41.89602127904057,-87.67189892133635,East Village,41.8998114,-87.67229379999999
The Lifeway Kefir Shop,Smoothie Shop,41.903272034247856,-87.67167666121321,East Village,41.8998114,-87.67229379999999
Parlor 836,Cosmetics Shop,41.8970172479854,-87.67700437406592,East Village,41.8998114,-87.67229379999999
"Ruby Room, The Style of Wellness",Spa,41.90311934506242,-87.67166152942355,East Village,41.8998114,-87.67229379999999
Tropikava Kafe,Café,41.902856807818004,-87.67113319238513,East Village,41.8998114,-87.67229379999999
J.J. Thai Street Food,Thai Restaurant,41.89600228492497,-87.67038489951372,East Village,41.8998114,-87.67229379999999
Hero Coffee Bar,Coffee Shop,41.896051603389424,-87.66933831914976,East Village,41.8998114,-87.67229379999999
d/vision optical,Optical Shop,41.90337065517112,-87.67232936143256,East Village,41.8998114,-87.67229379999999
Holiday Jones,Hostel,41.90323467447529,-87.66986869469915,East Village,41.8998114,-87.67229379999999
Chicago Truborn,Art Gallery,41.89599499006006,-87.67134966879732,East Village,41.8998114,-87.67229379999999
Bow Wow Grooming Inc,Pet Store,41.895755,-87.669973,East Village,41.8998114,-87.67229379999999
Neighborly,Gift Shop,41.90296377408531,-87.6757264137268,East Village,41.8998114,-87.67229379999999
Homestead on the Roof,New American Restaurant,41.896059653062466,-87.67545815741558,East Village,41.8998114,-87.67229379999999
Mariscos La Costa,Seafood Restaurant,41.902499,-87.667727,East Village,41.8998114,-87.67229379999999
Nina,Arts & Crafts Store,41.90317252736656,-87.66955238475946,East Village,41.8998114,-87.67229379999999
De Pasada,Mexican Restaurant,41.90181490379393,-87.66745663562175,East Village,41.8998114,-87.67229379999999
Pangea Lakes Apartments,Residential Building (Apartment / Condo),41.6525846,-87.6183104,Eden Green,41.6541056,-87.6154657
Edgewood Triangle,Plaza,41.996880702568845,-87.76466846466064,Edgebrook,41.9973418,-87.7621724
Happy Foods Edgebrook,Grocery Store,41.99803401319528,-87.7634121651169,Edgebrook,41.9973418,-87.7621724
Metra - Edgebrook,Train Station,41.99804929389623,-87.76591432395743,Edgebrook,41.9973418,-87.7621724
Citys Edge,Sports Bar,41.997601,-87.761223,Edgebrook,41.9973418,-87.7621724
King Pho Restaurant,Vietnamese Restaurant,41.997480452976646,-87.7644917324469,Edgebrook,41.9973418,-87.7621724
Chocolate Shoppe Ice Cream,Ice Cream Shop,41.9972002008362,-87.76255362647106,Edgebrook,41.9973418,-87.7621724
